id,teamid,playername,currentteam,position,status,jerseynumber,goals,GPG,assists,APG,pim,shots,SPG,games,hits,powerplaygoals,powerplaypoints,faceoffpct,plusminus,blocked,BPG,points,PPG,FPPG,timeonicepergame,powerPlayTimeOnIcePerGame,hot,cold,lastupdated
8474090,1,Brendan Smith,New Jersey Devils,Defenseman,Y,2,0,0.0,5,0.1,57,45,0.9,50,88,0,0,0.0,-1,61,1.22,5,0.1,3.44,15.29,0.01,0,0,"02/20/2023, 01:25:22"
8475193,1,Tomas Tatar,New Jersey Devils,Left Wing,Y,90,12,0.22,19,0.35,22,101,1.84,55,45,1,3,35.48,31,24,0.44,31,0.56,6.95,15.16,1.53,0,0,"02/20/2023, 01:25:22"
8475287,1,Erik Haula,New Jersey Devils,Left Wing,Y,56,5,0.09,19,0.35,39,111,2.02,55,66,1,3,55.96,10,44,0.8,24,0.44,6.58,16.53,1.14,0,0,"02/20/2023, 01:25:22"
8476292,1,Ondrej Palat,New Jersey Devils,Left Wing,Y,18,6,0.26,8,0.35,2,38,1.65,23,48,0,2,0.0,6,26,1.13,14,0.61,7.9,16.36,1.37,0,0,"02/20/2023, 01:25:22"
8476462,1,Dougie Hamilton,New Jersey Devils,Defenseman,Y,7,16,0.29,37,0.67,38,198,3.6,55,47,8,24,0.0,17,60,1.09,53,0.96,12.63,22.13,3.1,0,0,"02/20/2023, 01:25:22"
8476923,1,Damon Severson,New Jersey Devils,Defenseman,Y,28,4,0.07,14,0.26,30,68,1.26,54,30,0,2,0.0,5,78,1.44,18,0.33,5.66,20.18,1.25,0,0,"02/20/2023, 01:25:22"
8477425,1,Miles Wood,New Jersey Devils,Left Wing,Y,44,8,0.15,9,0.17,53,126,2.33,54,79,0,0,16.67,-3,13,0.24,17,0.31,5.93,12.48,1.16,0,0,"02/20/2023, 01:25:23"
8477435,1,Ryan Graves,New Jersey Devils,Defenseman,Y,33,6,0.12,12,0.23,20,93,1.79,52,66,0,0,0.0,32,106,2.04,18,0.35,7.51,19.37,0.03,1,0,"02/20/2023, 01:25:23"
8478399,1,Jonas Siegenthaler,New Jersey Devils,Defenseman,Y,71,2,0.04,13,0.24,38,58,1.07,54,67,1,1,0.0,23,101,1.87,15,0.28,5.58,20.45,0.07,0,0,"02/20/2023, 01:25:23"
8478507,1,John Marino,New Jersey Devils,Defenseman,Y,6,4,0.11,7,0.18,12,47,1.24,38,33,0,0,0.0,16,48,1.26,11,0.29,5.33,21.32,0.2,0,0,"02/20/2023, 01:25:24"
8479407,1,Jesper Bratt,New Jersey Devils,Left Wing,Y,63,22,0.4,32,0.58,6,141,2.56,55,15,7,19,0.0,18,18,0.33,54,0.98,10.57,17.38,2.55,0,0,"02/20/2023, 01:25:24"
8479414,1,Nathan Bastian,New Jersey Devils,Right Wing,Y,14,3,0.1,6,0.19,31,38,1.23,31,67,0,0,32.0,4,32,1.03,9,0.29,4.98,12.49,1.16,0,0,"02/20/2023, 01:25:24"
8479415,1,Michael McLeod,New Jersey Devils,Center,Y,20,4,0.07,15,0.27,32,65,1.18,55,88,0,0,58.76,4,38,0.69,19,0.35,4.61,12.32,0.04,0,0,"02/20/2023, 01:25:24"
8480002,1,Nico Hischier,New Jersey Devils,Center,Y,13,23,0.43,28,0.52,6,171,3.17,54,17,6,15,53.36,24,40,0.74,51,0.94,11.97,19.17,3.06,0,0,"02/20/2023, 01:25:24"
8480003,1,Jesper Boqvist,New Jersey Devils,Center,Y,70,5,0.11,5,0.11,0,40,0.89,45,25,0,0,33.33,1,15,0.33,10,0.22,3.25,10.56,0.06,0,0,"02/20/2023, 01:25:24"
8480188,1,Fabian Zetterlund,New Jersey Devils,Left Wing,Y,49,5,0.12,14,0.33,6,79,1.88,42,32,1,3,35.71,5,11,0.26,19,0.45,5.83,13.06,0.47,0,0,"02/20/2023, 01:25:25"
8480860,1,Kevin Bahl,New Jersey Devils,Defenseman,Y,88,1,0.05,1,0.05,19,12,0.57,21,31,0,0,0.0,-2,24,1.14,2,0.1,3.01,12.2,0.02,0,0,"02/20/2023, 01:25:25"
8481068,1,Yegor Sharangovich,New Jersey Devils,Center,Y,17,12,0.22,14,0.25,12,94,1.71,55,19,0,0,33.33,1,31,0.56,26,0.47,6.41,14.23,0.07,0,0,"02/20/2023, 01:25:25"
8481559,1,Jack Hughes,New Jersey Devils,Center,Y,86,35,0.69,34,0.67,4,232,4.55,51,11,6,21,33.19,15,13,0.25,69,1.35,16.36,20.06,3.16,1,0,"02/20/2023, 01:25:25"
8482110,1,Dawson Mercer,New Jersey Devils,Center,Y,91,13,0.24,19,0.35,12,98,1.78,55,23,1,4,41.38,13,41,0.75,32,0.58,7.44,15.34,1.15,0,0,"02/20/2023, 01:25:25"
8473504,2,Cal Clutterbuck,New York Islanders,Right Wing,I,15,4,0.12,4,0.12,18,27,0.79,34,130,0,0,20.0,4,25,0.74,8,0.24,3.77,12.09,0.02,0,0,"02/20/2023, 01:25:25"
8476419,2,Jean-Gabriel Pageau,New York Islanders,Center,I,44,10,0.18,19,0.34,10,97,1.73,56,142,5,8,56.52,-9,47,0.84,29,0.52,6.92,18.0,2.37,0,0,"02/20/2023, 01:25:26"
8480789,2,Oliver Wahlstrom,New York Islanders,Right Wing,Y,26,7,0.2,9,0.26,32,70,2.0,35,50,1,1,35.0,5,15,0.43,16,0.46,6.56,12.09,1.03,0,0,"02/20/2023, 01:25:26"
8470610,2,Zach Parise,New York Islanders,Left Wing,Y,11,15,0.25,7,0.12,12,129,2.19,59,71,3,4,40.74,0,63,1.07,22,0.37,7.4,16.24,1.29,0,0,"02/20/2023, 01:25:26"
8474573,2,Josh Bailey,New York Islanders,Right Wing,Y,12,6,0.11,15,0.28,2,66,1.22,54,10,0,3,43.68,-1,24,0.44,21,0.39,4.74,15.3,1.32,0,0,"02/20/2023, 01:25:26"
8474709,2,Matt Martin,New York Islanders,Left Wing,Y,17,7,0.12,9,0.16,52,55,0.95,58,226,0,0,35.0,0,29,0.5,16,0.28,3.9,10.44,0.02,0,0,"02/20/2023, 01:25:26"
8475151,2,Kyle Palmieri,New York Islanders,Center,Y,21,9,0.28,9,0.28,14,68,2.12,32,52,2,3,35.29,4,8,0.25,18,0.56,7.29,16.29,2.06,0,0,"02/20/2023, 01:25:27"
8475231,2,Casey Cizikas,New York Islanders,Center,Y,53,4,0.07,9,0.16,48,69,1.19,58,138,0,0,53.24,-2,39,0.67,13,0.22,4.05,14.06,0.05,0,0,"02/20/2023, 01:25:27"
8475314,2,Anders Lee,New York Islanders,Left Wing,Y,27,21,0.36,19,0.32,42,159,2.69,59,90,4,11,53.19,5,40,0.68,40,0.68,9.58,17.03,3.13,0,0,"02/20/2023, 01:25:27"
8475754,2,Brock Nelson,New York Islanders,Center,Y,29,24,0.41,31,0.53,20,174,2.95,59,41,5,14,47.24,1,33,0.56,55,0.93,11.29,18.48,3.09,1,0,"02/20/2023, 01:25:27"
8476429,2,Scott Mayfield,New York Islanders,Defenseman,Y,24,5,0.08,10,0.17,60,91,1.54,59,72,0,0,0.0,0,121,2.05,15,0.25,6.51,20.49,0.01,0,0,"02/20/2023, 01:25:27"
8476917,2,Adam Pelech,New York Islanders,Defenseman,Y,3,3,0.08,11,0.29,32,51,1.34,38,59,0,0,0.0,9,63,1.66,14,0.37,6.3,21.02,0.07,0,0,"02/20/2023, 01:25:28"
8477392,2,Hudson Fasching,New York Islanders,Right Wing,Y,20,3,0.12,2,0.08,6,29,1.12,26,29,0,0,33.33,1,10,0.38,5,0.19,3.59,12.02,0.15,0,0,"02/20/2023, 01:25:28"
8477500,2,Bo Horvat,New York Islanders,Center,Y,14,34,0.61,24,0.43,12,164,2.93,56,42,12,20,55.39,3,39,0.7,58,1.04,12.64,20.53,3.5,0,0,"02/20/2023, 01:25:28"
8477506,2,Ryan Pulock,New York Islanders,Defenseman,Y,6,3,0.05,16,0.27,10,86,1.46,59,102,0,4,0.0,8,92,1.56,19,0.32,5.99,20.32,1.01,0,0,"02/20/2023, 01:25:28"
8477527,2,Ross Johnston,New York Islanders,Left Wing,Y,32,0,0.0,2,0.17,14,2,0.17,12,29,0,0,100.0,-1,5,0.42,2,0.17,1.65,8.41,0.01,0,0,"02/20/2023, 01:25:28"
8478445,2,Mathew Barzal,New York Islanders,Center,Y,13,14,0.24,37,0.64,22,139,2.4,58,25,4,19,35.62,5,34,0.59,51,0.88,9.61,18.42,3.28,0,0,"02/20/2023, 01:25:29"
8478450,2,Parker Wotherspoon,New York Islanders,Defenseman,Y,38,0,0.0,1,0.08,4,10,0.83,12,8,0,0,0.0,5,7,0.58,1,0.08,2.4,13.19,0.0,0,0,"02/20/2023, 01:25:29"
8480222,2,Sebastian Aho,New York Islanders,Defenseman,Y,25,4,0.07,12,0.22,16,73,1.35,54,26,0,1,0.0,5,54,1.0,16,0.3,5.02,16.52,0.34,0,0,"02/20/2023, 01:25:29"
8480865,2,Noah Dobson,New York Islanders,Defenseman,Y,8,11,0.2,24,0.44,12,153,2.78,55,46,4,15,0.0,-4,86,1.56,35,0.64,10.1,20.58,3.3,0,0,"02/20/2023, 01:25:29"
8481014,2,Alexander Romanov,New York Islanders,Defenseman,Y,28,1,0.02,16,0.28,33,78,1.34,58,147,0,0,0.0,2,101,1.74,17,0.29,5.84,19.47,0.02,0,0,"02/20/2023, 01:25:29"
8481601,2,Simon Holmstrom,New York Islanders,Right Wing,Y,10,3,0.1,1,0.03,0,21,0.68,31,4,0,0,0.0,-1,15,0.48,4,0.13,2.64,11.01,0.06,0,0,"02/20/2023, 01:25:30"
8475184,3,Chris Kreider,New York Rangers,Left Wing,Y,20,24,0.45,15,0.28,16,168,3.17,53,86,5,14,47.54,15,17,0.32,39,0.74,10.4,19.05,3.41,0,0,"02/20/2023, 01:25:30"
8475765,3,Vladimir Tarasenko,New York Rangers,Right Wing,Y,91,12,0.28,20,0.47,8,109,2.53,43,49,2,9,0.0,-15,21,0.49,32,0.74,9.16,17.16,2.36,0,0,"02/20/2023, 01:25:30"
8476389,3,Vincent Trocheck,New York Rangers,Center,Y,16,15,0.27,27,0.48,38,165,2.95,56,137,8,15,56.93,-1,27,0.48,42,0.75,9.74,19.55,3.35,0,0,"02/20/2023, 01:25:30"
8476459,3,Mika Zibanejad,New York Rangers,Center,Y,93,30,0.54,30,0.54,12,194,3.46,56,46,17,26,47.92,19,29,0.52,60,1.07,13.16,20.39,3.47,0,0,"02/20/2023, 01:25:31"
8476624,3,Barclay Goodrow,New York Rangers,Center,Y,21,9,0.16,14,0.25,36,65,1.16,56,78,1,2,45.4,3,40,0.71,23,0.41,5.27,14.48,0.19,0,0,"02/20/2023, 01:25:31"
8476885,3,Jacob Trouba,New York Rangers,Defenseman,Y,8,4,0.07,14,0.25,51,144,2.57,56,163,2,3,0.0,0,138,2.46,18,0.32,8.9,21.05,1.04,0,0,"02/20/2023, 01:25:31"
8476918,3,Jimmy Vesey,New York Rangers,Left Wing,Y,26,9,0.16,12,0.22,4,95,1.73,55,72,0,0,21.43,12,32,0.58,21,0.38,5.81,14.06,0.03,0,0,"02/20/2023, 01:25:31"
8477353,3,Tyler Motte,New York Rangers,Center,Y,14,3,0.08,6,0.16,4,65,1.71,38,88,0,0,39.58,1,43,1.13,9,0.24,5.51,13.31,0.19,0,0,"02/20/2023, 01:25:31"
8477433,3,Ben Harpur,New York Rangers,Defenseman,Y,5,1,0.05,3,0.14,8,17,0.81,21,30,0,0,0.0,-1,32,1.52,4,0.19,4.32,13.24,0.0,0,0,"02/20/2023, 01:25:32"
8478550,3,Artemi Panarin,New York Rangers,Left Wing,Y,10,18,0.32,47,0.84,24,143,2.55,56,20,2,23,12.5,3,9,0.16,65,1.16,10.95,20.06,3.49,1,0,"02/20/2023, 01:25:32"
8478859,3,Niko Mikkola,New York Rangers,Defenseman,Y,77,0,0.0,4,0.07,43,35,0.64,55,107,0,0,0.0,2,73,1.33,4,0.07,3.04,16.34,0.01,0,0,"02/20/2023, 01:25:32"
8479323,3,Adam Fox,New York Rangers,Defenseman,Y,23,10,0.18,43,0.77,22,118,2.11,56,20,1,18,0.0,25,77,1.38,53,0.95,10.34,24.52,3.43,0,0,"02/20/2023, 01:25:32"
8479324,3,Ryan Lindgren,New York Rangers,Defenseman,Y,55,1,0.02,16,0.3,39,67,1.24,54,62,0,0,0.0,25,86,1.59,17,0.31,5.6,19.14,0.01,0,0,"02/20/2023, 01:25:32"
8479991,3,Jake Leschyshyn,New York Rangers,Center,Y,15,0,0.0,0,0.0,8,30,0.88,34,53,0,0,50.0,-10,10,0.29,0,0.0,1.7,9.07,0.0,0,0,"02/20/2023, 01:25:33"
8480078,3,Filip Chytil,New York Rangers,Center,Y,72,19,0.4,16,0.33,26,108,2.25,48,33,3,5,37.96,17,27,0.56,35,0.73,9.15,14.32,1.18,0,0,"02/20/2023, 01:25:33"
8480817,3,K'Andre Miller,New York Rangers,Defenseman,Y,79,6,0.11,24,0.43,22,83,1.48,56,127,0,3,0.0,6,70,1.25,30,0.54,6.93,22.14,0.27,0,0,"02/20/2023, 01:25:33"
8480833,3,Vitali Kravtsov,New York Rangers,Right Wing,Y,74,3,0.11,3,0.11,6,26,0.93,28,11,0,1,0.0,6,8,0.29,6,0.21,3.26,11.25,0.34,0,0,"02/20/2023, 01:25:33"
8481554,3,Kaapo Kakko,New York Rangers,Right Wing,Y,24,11,0.2,18,0.32,8,89,1.59,56,22,0,3,25.0,8,23,0.41,29,0.52,6.22,15.49,1.03,0,0,"02/20/2023, 01:25:33"
8482073,3,Braden Schneider,New York Rangers,Defenseman,Y,4,5,0.09,10,0.18,9,54,0.96,56,93,0,0,0.0,11,87,1.55,15,0.27,5.12,15.08,0.02,0,0,"02/20/2023, 01:25:33"
8482109,3,Alexis Lafrenière,New York Rangers,Left Wing,Y,13,10,0.18,18,0.33,20,98,1.78,55,108,1,2,42.11,8,19,0.35,28,0.51,6.3,15.13,1.19,0,0,"02/20/2023, 01:25:34"
8479550,4,Tanner Laczynski,Philadelphia Flyers,Center,I,58,2,0.11,2,0.11,2,14,0.74,19,12,0,0,48.65,1,5,0.26,4,0.21,2.93,10.12,0.21,0,0,"02/20/2023, 01:25:34"
8479772,4,Zack MacEwen,Philadelphia Flyers,Center,I,17,4,0.09,5,0.11,54,63,1.37,46,130,0,0,50.0,-9,23,0.5,9,0.2,4.02,12.18,0.39,0,0,"02/20/2023, 01:25:35"
8474027,4,Justin Braun,Philadelphia Flyers,Defenseman,Y,61,0,0.0,1,0.03,19,30,0.83,36,36,0,0,0.0,2,36,1.0,1,0.03,2.69,15.39,0.02,0,0,"02/20/2023, 01:25:35"
8474037,4,James van Riemsdyk,Philadelphia Flyers,Left Wing,Y,25,9,0.24,13,0.35,18,78,2.11,37,12,2,4,60.0,1,14,0.38,22,0.59,7.45,16.08,2.35,0,0,"02/20/2023, 01:25:35"
8475235,4,Nicolas Deslauriers,Philadelphia Flyers,Left Wing,Y,44,3,0.05,5,0.09,99,53,0.93,57,222,0,0,16.67,-7,20,0.35,8,0.14,2.73,10.19,0.03,0,0,"02/20/2023, 01:25:35"
8475763,4,Kevin Hayes,Philadelphia Flyers,Center,Y,13,17,0.3,30,0.54,19,158,2.82,56,35,6,15,47.99,-14,16,0.29,47,0.84,9.86,18.01,2.57,0,0,"02/20/2023, 01:25:35"
8476372,4,Nick Seeler,Philadelphia Flyers,Defenseman,Y,24,3,0.06,7,0.13,30,59,1.09,54,91,0,0,0.0,2,98,1.81,10,0.19,5.15,14.26,0.01,0,0,"02/20/2023, 01:25:36"
8476872,4,Scott Laughton,Philadelphia Flyers,Center,Y,21,13,0.25,19,0.36,22,114,2.15,53,115,5,9,47.69,-10,36,0.68,32,0.6,8.03,18.54,2.11,0,0,"02/20/2023, 01:25:36"
8477499,4,Rasmus Ristolainen,Philadelphia Flyers,Defenseman,Y,55,2,0.04,10,0.2,26,49,0.98,50,114,0,2,0.0,-1,108,2.16,12,0.24,5.62,18.14,0.1,0,0,"02/20/2023, 01:25:36"
8477887,4,Patrick Brown,Philadelphia Flyers,Center,Y,38,2,0.05,5,0.13,15,42,1.11,38,115,0,0,53.97,-1,30,0.79,7,0.18,3.77,11.28,0.04,0,0,"02/20/2023, 01:25:36"
8477948,4,Travis Sanheim,Philadelphia Flyers,Defenseman,Y,6,4,0.07,12,0.21,34,80,1.4,57,46,0,1,0.0,-7,95,1.67,16,0.28,5.92,20.36,0.39,0,0,"02/20/2023, 01:25:36"
8477950,4,Tony DeAngelo,Philadelphia Flyers,Defenseman,Y,77,9,0.17,22,0.42,52,132,2.54,52,43,3,15,0.0,-22,60,1.15,31,0.6,8.85,22.42,3.13,0,0,"02/20/2023, 01:25:37"
8478439,4,Travis Konecny,Philadelphia Flyers,Right Wing,Y,11,26,0.51,26,0.51,69,165,3.24,51,46,5,14,49.02,-11,32,0.63,52,1.02,12.56,20.11,3.0,0,0,"02/20/2023, 01:25:37"
8478500,4,Ivan Provorov,Philadelphia Flyers,Defenseman,Y,9,3,0.05,18,0.32,14,92,1.61,57,70,0,2,0.0,-10,130,2.28,21,0.37,7.4,23.04,0.58,0,0,"02/20/2023, 01:25:37"
8479322,4,Wade Allison,Philadelphia Flyers,Right Wing,Y,57,7,0.18,4,0.11,15,54,1.42,38,118,0,0,33.33,6,40,1.05,11,0.29,5.58,12.17,0.24,0,0,"02/20/2023, 01:25:37"
8479356,4,Kieffer Bellows,Philadelphia Flyers,Left Wing,Y,20,1,0.06,0,0.0,6,24,1.41,17,37,0,0,18.18,-5,8,0.47,1,0.06,3.24,11.02,0.42,0,0,"02/20/2023, 01:25:37"
8480015,4,Owen Tippett,Philadelphia Flyers,Right Wing,Y,74,15,0.29,15,0.29,14,132,2.54,52,89,5,7,62.5,-13,43,0.83,30,0.58,8.8,15.57,2.16,0,0,"02/20/2023, 01:25:38"
8480028,4,Morgan Frost,Philadelphia Flyers,Center,Y,48,11,0.2,16,0.29,18,100,1.79,56,63,1,5,44.68,-10,34,0.61,27,0.48,6.63,15.38,2.16,0,0,"02/20/2023, 01:25:38"
8480220,4,Noah Cates,Philadelphia Flyers,Left Wing,Y,49,8,0.14,16,0.28,4,67,1.18,57,74,0,4,39.61,5,47,0.82,24,0.42,5.43,17.34,1.54,0,0,"02/20/2023, 01:25:38"
8480245,4,Olle Lycksell,Philadelphia Flyers,Right Wing,Y,62,0,0.0,0,0.0,2,3,0.75,4,1,0,0,0.0,0,5,1.25,0,0.0,2.75,9.54,0.0,0,0,"02/20/2023, 01:25:38"
8480797,4,Joel Farabee,Philadelphia Flyers,Left Wing,Y,86,9,0.16,17,0.3,28,100,1.75,57,55,0,1,38.24,-2,34,0.6,26,0.46,6.27,16.58,2.05,0,0,"02/20/2023, 01:25:38"
8481546,4,Cam York,Philadelphia Flyers,Defenseman,Y,45,1,0.03,10,0.33,8,21,0.7,30,24,0,1,0.0,6,42,1.4,11,0.37,4.78,19.25,1.41,0,0,"02/20/2023, 01:25:39"
8480172,5,Jan Rutta,Pittsburgh Penguins,Defenseman,I,44,3,0.07,5,0.12,22,53,1.26,42,58,0,0,0.0,4,52,1.24,8,0.19,4.7,17.5,0.01,0,0,"02/20/2023, 01:25:39"
8470604,5,Jeff Carter,Pittsburgh Penguins,Center,Y,77,8,0.15,12,0.23,26,87,1.67,52,64,2,7,58.96,-9,43,0.83,20,0.38,6.01,14.36,1.29,0,0,"02/20/2023, 01:25:39"
8471215,5,Evgeni Malkin,Pittsburgh Penguins,Center,Y,71,21,0.38,35,0.64,32,157,2.85,55,31,9,25,51.1,-8,18,0.33,56,1.02,11.13,18.31,4.02,0,0,"02/20/2023, 01:25:39"
8471675,5,Sidney Crosby,Pittsburgh Penguins,Center,Y,87,25,0.45,42,0.76,46,158,2.87,55,56,5,17,52.55,6,28,0.51,67,1.22,12.59,20.06,3.52,0,0,"02/20/2023, 01:25:40"
8471724,5,Kris Letang,Pittsburgh Penguins,Defenseman,Y,58,5,0.14,18,0.49,16,79,2.14,37,101,2,9,0.0,-13,66,1.78,23,0.62,9.16,24.35,3.21,0,0,"02/20/2023, 01:25:40"
8473507,5,Jeff Petry,Pittsburgh Penguins,Defenseman,Y,26,3,0.08,15,0.38,18,75,1.92,39,120,2,6,0.0,1,69,1.77,18,0.46,7.76,22.4,2.31,0,0,"02/20/2023, 01:25:40"
8475208,5,Brian Dumoulin,Pittsburgh Penguins,Defenseman,Y,8,0,0.0,12,0.22,12,43,0.78,55,79,0,0,0.0,1,95,1.73,12,0.22,4.52,20.28,0.02,0,0,"02/20/2023, 01:25:40"
8475722,5,Jason Zucker,Pittsburgh Penguins,Left Wing,Y,16,14,0.27,18,0.35,21,121,2.37,51,143,1,7,28.57,0,17,0.33,32,0.63,8.03,15.38,1.29,0,0,"02/20/2023, 01:25:40"
8475810,5,Bryan Rust,Pittsburgh Penguins,Right Wing,Y,17,13,0.24,20,0.36,17,143,2.6,55,60,2,9,50.0,-7,24,0.44,33,0.6,8.31,17.36,2.18,0,0,"02/20/2023, 01:25:41"
8476326,5,Josh Archibald,Pittsburgh Penguins,Right Wing,Y,15,4,0.11,3,0.08,18,48,1.33,36,125,0,0,33.33,8,14,0.39,7,0.19,3.84,10.18,0.04,0,0,"02/20/2023, 01:25:41"
8476483,5,Rickard Rakell,Pittsburgh Penguins,Right Wing,Y,67,21,0.38,18,0.33,12,170,3.09,55,87,8,13,52.94,0,36,0.65,39,0.71,10.36,18.31,3.01,1,0,"02/20/2023, 01:25:41"
8476927,5,Teddy Blueger,Pittsburgh Penguins,Center,Y,53,1,0.03,7,0.17,16,52,1.3,40,46,0,0,50.29,-6,33,0.82,8,0.2,4.12,12.5,0.05,0,0,"02/20/2023, 01:25:41"
8476934,5,Brock McGinn,Pittsburgh Penguins,Left Wing,Y,23,10,0.18,5,0.09,17,74,1.35,55,69,0,0,25.0,0,33,0.6,15,0.27,4.79,13.1,0.0,0,0,"02/20/2023, 01:25:41"
8477244,5,Chad Ruhwedel,Pittsburgh Penguins,Defenseman,Y,2,0,0.0,4,0.11,10,27,0.77,35,67,0,0,0.0,0,34,0.97,4,0.11,2.97,14.0,0.0,0,0,"02/20/2023, 01:25:41"
8477404,5,Jake Guentzel,Pittsburgh Penguins,Left Wing,Y,59,23,0.45,27,0.53,34,154,3.02,51,55,5,11,58.33,4,24,0.47,50,0.98,11.62,20.05,3.47,0,0,"02/20/2023, 01:25:42"
8477953,5,Kasperi Kapanen,Pittsburgh Penguins,Right Wing,Y,42,7,0.17,12,0.29,8,68,1.66,41,75,3,5,30.77,-6,11,0.27,19,0.46,5.74,11.59,0.59,0,0,"02/20/2023, 01:25:42"
8477969,5,Marcus Pettersson,Pittsburgh Penguins,Defenseman,Y,28,0,0.0,14,0.26,36,76,1.43,53,100,0,0,0.0,2,107,2.02,14,0.26,6.07,20.44,0.11,0,0,"02/20/2023, 01:25:42"
8478017,5,Mark Friedman,Pittsburgh Penguins,Defenseman,Y,52,1,0.09,0,0.0,11,17,1.55,11,27,0,0,0.0,1,10,0.91,1,0.09,4.27,15.27,0.0,0,0,"02/20/2023, 01:25:42"
8478046,5,Danton Heinen,Pittsburgh Penguins,Left Wing,Y,43,5,0.12,10,0.24,8,57,1.36,42,50,1,2,40.0,-3,17,0.4,15,0.36,4.78,11.03,0.56,0,0,"02/20/2023, 01:25:42"
8480058,5,Pierre-Olivier Joseph,Pittsburgh Penguins,Defenseman,Y,73,4,0.08,13,0.25,36,75,1.47,51,64,1,3,0.0,8,23,0.45,17,0.33,4.72,14.49,1.0,1,0,"02/20/2023, 01:25:43"
8480068,5,Ryan Poehling,Pittsburgh Penguins,Center,Y,25,5,0.13,6,0.16,4,45,1.18,38,49,0,0,42.8,6,26,0.68,11,0.29,4.56,10.57,0.05,0,0,"02/20/2023, 01:25:43"
8482055,5,Drew O'Connor,Pittsburgh Penguins,Left Wing,Y,10,3,0.14,2,0.1,2,25,1.19,21,33,0,0,46.43,-1,5,0.24,5,0.24,3.79,8.53,0.0,0,0,"02/20/2023, 01:25:43"
8477931,6,Tomas Nosek,Boston Bruins,Left Wing,I,92,3,0.07,5,0.12,34,43,1.02,42,45,0,0,58.31,4,21,0.5,8,0.19,3.38,12.28,0.02,0,0,"02/20/2023, 01:25:43"
8471873,6,Anton Stralman,Boston Bruins,Defenseman,Y,86,0,0.0,0,0.0,2,3,0.38,8,12,0,0,0.0,-3,10,1.25,0,0.0,2.2,15.22,0.0,0,0,"02/20/2023, 01:25:43"
8470638,6,Patrice Bergeron,Boston Bruins,Center,Y,37,20,0.36,21,0.38,14,181,3.29,55,48,7,14,60.67,23,45,0.82,41,0.75,10.96,17.46,3.24,0,0,"02/20/2023, 01:25:44"
8471276,6,David Krejci,Boston Bruins,Center,Y,46,12,0.24,31,0.62,12,75,1.5,50,32,3,10,48.87,16,31,0.62,43,0.86,8.2,17.1,2.37,0,0,"02/20/2023, 01:25:44"
8473419,6,Brad Marchand,Boston Bruins,Left Wing,Y,63,17,0.36,31,0.66,46,123,2.62,47,62,8,24,40.0,19,16,0.34,48,1.02,10.73,18.5,3.29,0,0,"02/20/2023, 01:25:44"
8473422,6,Nick Foligno,Boston Bruins,Left Wing,Y,17,9,0.16,16,0.29,43,68,1.24,55,133,2,5,54.69,19,27,0.49,25,0.45,5.31,12.28,1.23,0,0,"02/20/2023, 01:25:44"
8475225,6,Craig Smith,Boston Bruins,Center,Y,12,4,0.1,6,0.15,12,50,1.22,41,32,0,1,16.67,4,8,0.2,10,0.24,3.69,10.2,0.15,0,0,"02/20/2023, 01:25:44"
8475745,6,Charlie Coyle,Boston Bruins,Center,Y,13,11,0.2,18,0.33,22,97,1.76,55,45,0,0,53.24,21,43,0.78,29,0.53,7.0,16.54,0.47,0,0,"02/20/2023, 01:25:44"
8475762,6,Derek Forbort,Boston Bruins,Defenseman,Y,28,5,0.11,6,0.14,16,35,0.8,44,91,0,0,0.0,14,76,1.73,11,0.25,5.08,18.06,0.02,1,0,"02/20/2023, 01:25:45"
8475791,6,Taylor Hall,Boston Bruins,Left Wing,Y,71,16,0.29,19,0.35,22,136,2.47,55,31,4,7,44.44,13,32,0.58,35,0.64,8.67,16.08,2.18,0,0,"02/20/2023, 01:25:45"
8476854,6,Hampus Lindholm,Boston Bruins,Defenseman,Y,27,6,0.11,30,0.55,40,118,2.15,55,53,0,10,0.0,35,71,1.29,36,0.65,8.59,23.33,2.13,0,0,"02/20/2023, 01:25:45"
8476891,6,Matt Grzelcyk,Boston Bruins,Defenseman,Y,48,3,0.06,17,0.33,22,71,1.39,51,30,0,0,0.0,35,64,1.25,20,0.39,5.87,17.16,0.28,0,0,"02/20/2023, 01:25:45"
8477365,6,Connor Clifton,Boston Bruins,Defenseman,Y,75,4,0.07,11,0.2,46,74,1.35,55,154,0,0,0.0,19,84,1.53,15,0.27,5.61,18.23,0.07,0,0,"02/20/2023, 01:25:46"
8477956,6,David Pastrnak,Boston Bruins,Right Wing,Y,88,39,0.71,36,0.65,32,264,4.8,55,60,14,29,38.46,26,22,0.4,75,1.36,17.0,19.44,3.5,0,0,"02/20/2023, 01:25:46"
8478401,6,Pavel Zacha,Boston Bruins,Center,Y,18,13,0.24,25,0.45,10,88,1.6,55,48,1,3,40.56,17,14,0.25,38,0.69,7.02,15.47,1.34,0,0,"02/20/2023, 01:25:46"
8478415,6,Jakub Zboril,Boston Bruins,Defenseman,Y,67,1,0.07,0,0.0,2,8,0.57,14,13,0,0,0.0,-1,12,0.86,1,0.07,2.57,13.05,0.0,0,0,"02/20/2023, 01:25:46"
8478421,6,A.J. Greer,Boston Bruins,Left Wing,Y,10,5,0.12,5,0.12,64,39,0.97,40,81,0,0,100.0,6,17,0.42,10,0.25,3.62,9.09,0.05,0,0,"02/20/2023, 01:25:46"
